Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Date,,,,,
2016-07-12,40.1733512878418,40.55083312787009,40.163915861811226,40.42815098987085,339800
2016-07-13,39.7109375,40.3243409543893,39.522196590982745,40.29603107801341,327100
2016-07-14,40.399837493896484,40.56970394670371,40.15447323987125,40.30546524237397,230200
2016-07-15,39.9846076965332,40.19222305467175,39.96573324579939,40.14503872780391,127000
2016-07-18,39.833614349365234,40.267715901826186,39.692061373527935,39.89967312474263,444600
2016-07-19,39.767555236816406,39.96573156126834,39.427822337794105,39.456135812668116,210000
2016-07-20,39.767555236816406,39.96573156126834,39.636380869688715,39.90911181138678,249400
2016-07-21,40.27716064453125,40.43381536264563,39.87136890964548,39.88080433606744,529300
2016-07-22,40.503639221191406,40.579137018030046,40.258278581332014,40.4092705750762,234600
2016-07-25,41.022682189941406,41.164235175039835,40.522518229446476,40.74900804551087,347500
2016-07-26,41.14535903930664,41.390723296659516,40.824500579645196,40.824500579645196,214700
2016-07-27,42.24949645996094,42.4665472695689,41.9380733853492,42.28724536596245,626700
2016-07-28,41.7021484375,42.24949677885173,41.20198802897323,42.2400577523132,515200
2016-07-29,42.62697219848633,42.63641122439523,42.15512170118221,42.51372908711475,748400
2016-08-01,43.202632904052734,43.24038181002552,42.32499063982148,42.494857116765196,961500
2016-08-02,43.89152908325195,44.42944193035122,42.46654224951664,43.032761372870176,1898400
2016-08-03,44.25012969970703,44.57098811399091,43.768843878247644,43.8160281980091,777900
2016-08-04,44.033084869384766,44.39169222766797,43.7641302506557,44.08026919549045,493800
2016-08-05,44.240699768066406,44.438876095627165,44.165201967129,44.353942869539225,316500
2016-08-08,44.77861022949219,44.87297888332179,44.42944189040258,44.72198687723439,1460500
2016-08-09,44.78804016113281,45.12777303314067,44.55211495556435,44.8446635064451,406600
2016-08-10,45.250465393066406,45.41089284120714,45.052289039504174,45.23159094035566,356500
2016-08-11,45.34482955932617,45.495821566102826,45.12777877458058,45.36370401016493,212500
2016-08-12,45.68456268310547,45.863864566992056,45.5430061011353,45.637378355759886,313000
